vehicle_count,avg_speed,time_of_day,weather,traffic_level
147,39,11,0,High
49,48,22,0,Low
30,79,7,0,Low
114,66,19,0,Medium
180,12,4,2,High
49,15,6,2,Low
13,31,3,1,Low
85,39,2,0,Medium
102,53,9,2,Medium
14,37,21,2,Low
161,34,13,2,High
97,60,20,0,Medium
66,20,2,0,Medium
169,41,6,0,High
12,27,9,2,Low
95,16,4,2,Medium
70,23,4,1,Medium
121,53,1,0,High
17,58,8,1,Low
197,16,6,2,High
96,71,13,2,Medium
10,46,18,0,Low
20,36,11,0,Low
191,70,14,2,High
101,56,11,0,Medium
199,69,16,1,High
186,77,4,2,High
93,22,1,2,Medium
19,23,15,0,Low
78,62,9,2,Medium
198,40,3,0,High
116,79,14,2,Medium
41,65,22,1,Low
26,12,18,0,Low
125,47,3,2,High
192,11,10,1,High
57,15,1,1,Low
102,28,0,0,Medium
142,74,22,1,High
134,63,5,0,High
73,65,18,0,Medium
142,77,23,0,High
32,67,23,0,Low
85,43,10,0,Medium
162,25,14,0,High
33,32,23,1,Low
136,56,16,1,High
160,34,14,1,High
93,46,18,0,Medium
172,31,10,2,High
148,73,12,0,High
107,57,6,1,Medium
152,57,23,1,High
79,72,19,1,Medium
81,11,14,0,Medium
167,52,16,2,High
92,42,22,2,Medium
43,25,11,0,Low
22,37,5,1,Low
92,62,16,1,Medium
100,72,3,1,Medium
56,64,7,2,Low
188,49,7,0,High
153,56,0,2,High
89,58,5,2,Medium
116,33,9,2,Medium
165,48,20,2,High
113,17,0,1,Medium
30,58,19,2,Low
33,78,10,0,Low
106,65,5,1,Medium
62,79,11,1,Medium
109,41,2,0,Medium
31,47,20,0,Low
36,49,23,2,Low
49,26,21,2,Low
155,79,0,1,High
194,72,0,1,High
172,62,4,2,High
154,47,17,0,High
116,43,9,0,Medium
80,29,22,1,Medium
103,24,7,2,Medium
73,46,11,0,Medium
174,50,19,1,High
155,65,18,2,High
32,77,5,2,Low
70,31,9,0,Medium
145,19,0,1,High
126,25,15,1,High
77,23,19,0,Medium
103,61,9,2,Medium
178,35,10,1,High
138,68,13,0,High
91,50,0,0,Medium
56,46,1,1,Low
33,51,3,0,Low
19,65,21,1,Low
66,48,8,1,Medium
177,70,5,0,High
19,37,19,1,Low
123,29,23,0,High
39,20,2,1,Low
131,16,6,1,High
146,65,23,1,High
190,63,18,0,High
177,21,11,2,High
17,68,6,0,Low
42,75,7,2,Low
155,75,23,1,High
34,26,18,2,Low
81,24,8,0,Medium
73,54,15,0,Medium
56,71,8,1,Low
61,58,15,1,Medium
109,37,13,2,Medium
101,58,0,2,Medium
106,58,14,1,Medium
135,48,6,0,High
18,53,21,1,Low
113,70,20,1,Medium
20,65,10,0,Low
101,75,22,1,Medium
160,75,20,2,High
96,29,3,0,Medium
18,43,22,0,Low
43,29,19,0,Low
88,40,17,1,Medium
172,26,22,0,High
115,76,6,1,Medium
112,79,15,1,Medium
31,13,8,1,Low
184,13,23,0,High
178,49,13,0,High
16,72,11,1,Low
193,63,15,0,High
196,74,21,2,High
80,51,5,0,Medium
132,23,20,0,High
45,13,15,2,Low
174,68,22,1,High
25,48,14,2,Low
146,33,11,2,High
46,37,0,1,Low
61,33,12,2,Medium
30,19,15,2,Low
129,35,22,1,High
67,66,20,0,Medium
182,44,6,0,High
100,66,6,2,Medium
76,65,19,0,Medium
85,29,22,0,Medium
160,48,3,1,High
49,36,16,0,Low
196,70,18,1,High
167,17,11,1,High
163,41,13,2,High
72,26,16,0,Medium
41,48,18,0,Low
132,60,18,0,High
105,44,7,0,Medium
94,22,18,2,Medium
47,11,18,1,Low
28,20,16,2,Low
183,78,16,0,High
194,60,14,0,High
33,30,9,0,Low
182,10,4,0,High
182,20,19,2,High
122,19,19,2,High
144,26,13,2,High
79,10,2,2,Medium
81,12,17,1,Medium
106,48,11,0,Medium
153,13,20,2,High
171,60,5,1,High
52,40,15,1,Low
38,35,15,1,Low
122,50,11,0,High
66,29,4,1,Medium
135,49,4,1,High
84,74,10,1,Medium
176,74,17,0,High
102,16,21,0,Medium
33,15,17,2,Low
88,41,9,1,Medium
28,35,9,0,Low
33,13,5,2,Low
84,19,7,2,Medium
179,38,11,0,High
165,39,13,0,High
71,27,12,0,Medium
59,19,13,2,Low
89,31,7,2,Medium
130,69,5,1,High
151,39,18,2,High
125,23,11,1,High
63,50,14,1,Medium
184,53,8,1,High
144,73,23,1,High
181,18,10,1,High
49,63,14,0,Low
139,18,20,2,High
179,66,19,0,High
23,57,16,0,Low
41,49,20,0,Low
21,34,21,1,Low
47,40,9,1,Low
69,62,8,1,Medium
183,39,16,0,High
49,23,15,2,Low
166,38,19,0,High
196,32,4,2,High
195,25,15,1,High
148,57,9,0,High
174,38,10,2,High
168,72,1,2,High
34,48,0,2,Low
137,75,1,0,High
179,29,9,0,High
19,16,5,2,Low
80,41,2,1,Medium
51,63,0,2,Low
130,64,8,1,High
107,66,3,1,Medium
60,29,20,2,Low
171,13,2,1,High
14,53,0,0,Low
98,39,17,2,Medium
74,43,20,0,Medium
199,26,5,2,High
123,17,1,0,High
55,15,17,0,Low
59,11,10,0,Low
98,74,20,0,Medium
153,52,3,0,High
133,40,0,1,High
45,63,22,2,Low
58,43,15,1,Low
137,65,17,1,High
117,40,2,0,Medium
56,48,16,1,Low
17,12,14,1,Low
116,21,4,0,Medium
113,18,7,0,Medium
143,31,20,2,High
59,73,7,1,Low
168,53,11,2,High
38,76,6,0,Low
185,26,6,2,High
175,29,23,2,High
94,68,2,1,Medium
101,56,9,0,Medium
56,72,17,0,Low
60,62,23,2,Low
85,49,7,0,Medium
98,34,8,1,Medium
82,21,8,0,Medium
193,71,18,0,High
168,62,0,0,High
141,56,20,1,High
33,48,23,0,Low
193,64,19,1,High
177,47,4,0,High
75,27,20,2,Medium
112,48,15,1,Medium
31,11,9,2,Low
19,79,17,0,Low
84,52,23,0,Medium
128,74,7,1,High
182,73,1,0,High
78,15,15,1,Medium
35,19,13,0,Low
190,17,11,1,High
127,20,9,1,High
62,20,16,1,Medium
58,15,8,0,Low
31,32,14,1,Low
22,45,6,1,Low
173,71,23,2,High
135,68,20,2,High
68,33,23,0,Medium
198,24,21,1,High
32,72,3,2,Low
165,16,7,1,High
181,77,10,0,High
152,72,2,1,High
48,72,11,0,Low
143,28,22,0,High
117,65,22,2,Medium
174,69,16,2,High
52,41,4,0,Low
199,49,1,2,High
187,55,8,0,High
143,78,7,0,High
150,51,21,2,High
140,74,6,1,High
43,37,21,2,Low
180,49,8,1,High
118,78,23,0,Medium
47,66,22,0,Low
120,13,23,1,Medium
168,43,0,2,High
195,51,23,1,High
113,11,2,0,Medium
113,56,4,2,Medium
56,75,0,0,Low
97,63,13,1,Medium
177,23,5,1,High
117,63,14,1,Medium
33,59,1,2,Low
18,57,14,2,Low
186,45,12,2,High
59,46,5,2,Low
69,69,18,1,Medium
58,46,17,1,Low
31,21,2,2,Low
123,74,12,2,High
133,45,7,0,High
132,36,6,2,High
143,36,8,0,High
114,55,3,0,Medium
97,11,6,0,Medium
37,61,12,2,Low
60,46,21,1,Low
151,51,10,1,High
162,38,6,2,High
48,71,3,2,Low
194,10,9,1,High
77,66,14,0,Medium
138,67,8,1,High
101,15,2,2,Medium
43,54,19,2,Low
100,23,0,1,Medium
82,53,20,0,Medium
133,64,4,2,High
54,57,12,0,Low
164,48,9,2,High
157,25,22,0,High
34,51,19,0,Low
105,37,8,0,Medium
10,28,2,2,Low
60,26,2,2,Low
14,10,17,1,Low
94,69,12,0,Medium
94,14,10,2,Medium
74,28,8,0,Medium
89,19,18,0,Medium
140,33,14,0,High
156,66,16,2,High
147,26,8,0,High
39,74,0,2,Low
34,17,20,1,Low
194,74,18,2,High
19,15,12,1,Low
46,25,10,1,Low
187,25,10,2,High
132,12,7,0,High
36,61,10,1,Low
92,52,15,1,Medium
32,23,23,0,Low
19,32,22,1,Low
180,27,23,0,High
177,53,14,2,High
122,43,17,2,High
107,53,4,1,Medium
86,61,23,1,Medium
160,25,5,1,High
72,13,16,2,Medium
17,77,9,2,Low
182,37,19,1,High
86,67,11,2,Medium
134,48,8,2,High
72,71,13,1,Medium
149,20,13,1,High
92,19,2,1,Medium
49,45,5,0,Low
109,61,2,0,Medium
194,20,22,2,High
135,46,23,2,High
144,29,10,1,High
134,63,2,1,High
73,61,16,2,Medium
88,71,7,2,Medium
117,11,20,2,Medium
135,38,17,2,High
63,26,6,0,Medium
102,23,6,1,Medium
111,76,21,0,Medium
72,27,10,0,Medium
149,46,4,2,High
11,59,0,0,Low
118,56,20,0,Medium
19,10,18,0,Low
36,54,11,1,Low
28,71,6,0,Low
145,12,21,1,High
76,21,12,1,Medium
149,64,8,0,High
108,72,7,1,Medium
62,47,6,1,Medium
88,49,23,0,Medium
90,58,22,0,Medium
38,67,2,2,Low
72,42,22,1,Medium
198,60,13,1,High
113,50,21,2,Medium
194,11,16,0,High
149,51,0,0,High
41,56,4,2,Low
149,26,22,2,High
139,71,2,0,High
46,33,20,2,Low
131,73,13,1,High
82,55,15,2,Medium
187,52,22,0,High
190,59,2,1,High
138,28,13,0,High
186,33,3,1,High
173,33,2,0,High
85,51,9,0,Medium
33,22,21,0,Low
30,63,0,1,Low
56,75,3,1,Low
190,34,19,2,High
89,60,4,1,Medium
127,62,4,2,High
150,30,6,0,High
86,19,17,2,Medium
178,37,21,0,High
33,74,9,0,Low
193,44,12,1,High
123,51,4,0,High
46,22,1,1,Low
96,30,12,1,Medium
132,32,9,1,High
17,11,15,0,Low
160,42,1,1,High
198,45,4,0,High
137,38,14,1,High
152,63,22,1,High
69,56,21,1,Medium
103,68,13,0,Medium
45,65,9,1,Low
111,16,4,0,Medium
43,23,22,0,Low
114,31,14,0,Medium
66,13,22,2,Medium
130,20,2,1,High
18,58,12,2,Low
128,45,5,2,High
79,72,2,2,Medium
20,65,6,2,Low
151,79,6,2,High
22,71,21,0,Low
176,14,22,0,High
104,39,23,0,Medium
41,16,19,1,Low
129,67,4,1,High
48,48,22,1,Low
55,15,23,1,Low
49,62,17,1,Low
72,54,13,0,Medium
122,63,19,0,High
45,13,1,0,Low
44,45,12,1,Low
60,39,14,0,Low
90,42,3,1,Medium
111,57,4,1,Medium
12,40,9,1,Low
35,13,9,2,Low
38,47,8,0,Low
184,51,12,1,High
136,58,10,1,High
182,55,1,0,High
123,18,17,0,High
48,35,21,0,Low
116,60,15,1,Medium
13,65,8,2,Low
156,10,15,0,High
46,21,5,2,Low
63,28,14,0,Medium
18,23,11,2,Low
76,60,0,1,Medium
127,57,3,1,High
151,16,9,0,High
32,33,7,2,Low
163,72,5,0,High
117,60,17,2,Medium
31,54,16,1,Low
82,45,14,0,Medium
190,61,22,0,High
18,77,8,2,Low
135,34,12,0,High
178,76,2,0,High
78,50,11,0,Medium
28,73,5,1,Low
103,72,9,1,Medium
83,11,11,2,Medium
57,13,12,1,Low
127,51,18,1,High
178,41,17,2,High
60,32,18,0,Low
34,67,13,0,Low
152,53,14,1,High
29,47,2,0,Low
28,45,4,2,Low
37,12,20,1,Low
74,37,12,0,Medium
42,19,20,2,Low
161,51,3,0,High
20,56,5,1,Low
26,75,13,2,Low
109,42,0,0,Medium
159,12,22,2,High
15,44,14,0,Low
54,28,14,0,Low
63,21,20,1,Medium
130,39,10,1,High
98,40,16,0,Medium
126,37,21,1,High
120,38,11,2,Medium
46,54,13,0,Low
91,67,1,2,Medium
150,64,20,1,High
186,27,22,1,High
99,58,2,1,Medium
34,48,20,1,Low
156,20,10,2,High
49,19,14,2,Low
187,58,8,0,High
151,44,18,1,High
184,16,19,0,High
190,39,5,1,High
54,79,5,0,Low
42,59,20,1,Low
18,32,5,2,Low
143,35,21,1,High
30,62,12,0,Low
85,26,16,1,Medium
43,22,11,0,Low
54,26,10,0,Low
98,34,11,1,Medium
67,53,10,2,Medium
100,10,7,0,Medium
56,79,5,0,Low
158,55,0,1,High
45,21,12,2,Low
21,79,0,2,Low
75,48,11,0,Medium
18,56,15,1,Low
177,22,11,0,High
84,29,18,0,Medium
96,65,10,0,Medium
20,28,3,0,Low
10,50,15,2,Low
91,49,2,1,Medium
42,78,11,2,Low
151,48,21,1,High
168,43,4,1,High
82,48,16,0,Medium
81,34,9,1,Medium
86,47,1,2,Medium
84,51,19,1,Medium
61,74,2,2,Medium
43,53,22,1,Low
24,36,8,0,Low
12,26,22,1,Low
33,70,5,0,Low
195,32,16,2,High
112,25,21,1,Medium
170,32,4,2,High
49,32,1,2,Low
96,29,18,2,Medium
65,29,21,1,Medium
133,72,12,0,High
146,47,10,1,High
19,32,20,1,Low
44,27,13,1,Low
189,55,17,1,High
151,23,15,1,High
74,11,9,2,Medium
77,70,4,2,Medium
110,43,19,1,Medium
73,12,6,0,Medium
152,57,3,2,High
102,35,5,2,Medium
137,38,21,0,High
160,23,12,1,High
18,19,5,0,Low
43,73,0,0,Low
150,79,23,1,High
155,22,18,0,High
79,76,21,0,Medium
102,40,4,2,Medium
185,30,23,2,High
66,74,11,0,Medium
95,39,10,2,Medium
77,17,22,0,Medium
152,70,18,2,High
194,21,9,0,High
64,35,3,0,Medium
94,62,7,2,Medium
135,22,16,2,High
187,42,7,2,High
156,77,21,2,High
25,69,7,0,Low
49,59,12,1,Low
182,16,17,2,High
115,36,10,1,Medium
142,49,10,0,High
91,75,19,2,Medium
20,78,16,2,Low
193,73,16,2,High
180,50,17,0,High
119,18,1,0,Medium
64,16,11,1,Medium
162,30,15,2,High
64,39,22,1,Medium
143,71,15,1,High
41,36,8,2,Low
159,76,1,1,High
156,42,0,0,High
15,66,12,0,Low
164,47,19,0,High
159,61,14,0,High
44,61,8,1,Low
30,27,5,2,Low
105,30,8,0,Medium
93,54,16,2,Medium
161,38,17,1,High
57,31,8,1,Low
132,32,17,2,High
149,31,2,0,High
161,29,2,0,High
175,29,2,0,High
72,16,9,2,Medium
126,52,16,1,High
185,61,5,1,High
56,70,8,0,Low
43,44,6,1,Low
74,27,19,2,Medium
187,38,11,2,High
176,77,6,1,High
96,70,0,2,Medium
150,68,5,0,High
91,63,16,1,Medium
120,68,16,0,Medium
69,35,19,1,Medium
185,18,2,0,High
76,14,13,0,Medium
130,44,0,0,High
31,66,14,2,Low
23,10,8,2,Low
73,31,11,1,Medium
52,42,9,0,Low
102,10,5,1,Medium
14,75,11,0,Low
94,69,21,2,Medium
14,12,5,0,Low
161,64,4,1,High
30,45,7,0,Low
26,77,1,0,Low
124,79,21,0,High
133,11,10,2,High
127,14,21,1,High
50,61,10,2,Low
18,46,6,2,Low
85,12,7,0,Medium
67,61,19,1,Medium
153,42,19,0,High
36,15,7,2,Low
169,47,21,2,High
61,76,10,2,Medium
113,47,20,0,Medium
64,78,9,1,Medium
45,58,22,2,Low
92,10,2,1,Medium
165,32,20,0,High
168,36,23,1,High
176,23,15,1,High
145,46,13,1,High
58,68,10,0,Low
111,16,14,0,Medium
157,74,7,0,High
198,24,19,1,High
126,33,11,0,High
187,78,8,1,High
71,16,6,1,Medium
17,28,18,0,Low
187,19,2,2,High
179,73,3,0,High
62,11,0,1,Medium
177,30,20,2,High
119,28,1,0,Medium
191,59,20,2,High
150,22,1,2,High
90,46,22,1,Medium
78,62,17,1,Medium
172,57,18,0,High
85,59,8,1,Medium
89,39,6,2,Medium
12,16,14,2,Low
100,19,2,2,Medium
58,23,19,0,Low
57,49,10,2,Low
191,28,17,2,High
160,41,11,1,High
76,16,5,0,Medium
171,52,2,2,High
121,74,16,1,High
152,34,0,1,High
108,38,8,2,Medium
29,50,5,1,Low
26,19,0,0,Low
68,60,2,2,Medium
169,67,5,0,High
99,20,7,2,Medium
63,67,7,1,Medium
62,44,5,2,Medium
110,45,9,0,Medium
183,44,8,1,High
66,16,2,0,Medium
72,10,18,1,Medium
164,14,5,2,High
123,24,9,2,High
49,66,16,2,Low
181,71,17,2,High
80,20,12,1,Medium
188,12,15,2,High
172,35,15,0,High
197,35,3,1,High
39,26,22,0,Low
78,77,20,0,Medium
96,68,0,0,Medium
93,44,2,0,Medium
96,51,14,2,Medium
126,17,17,2,High
195,24,19,0,High
28,75,19,0,Low
38,53,17,2,Low
59,45,20,1,Low
90,63,17,2,Medium
118,17,1,1,Medium
172,25,8,0,High
10,38,3,0,Low
182,68,3,1,High
121,72,1,1,High
62,22,18,1,Medium
183,20,1,2,High
38,40,5,0,Low
40,47,1,0,Low
154,28,22,1,High
13,31,11,2,Low
174,29,19,0,High
38,30,23,0,Low
29,34,0,1,Low
138,64,7,2,High
137,60,13,1,High
161,11,0,0,High
154,29,11,1,High
118,12,1,0,Medium
198,34,16,0,High
61,35,6,2,Medium
41,67,10,2,Low
45,54,10,0,Low
31,76,4,1,Low
125,66,0,2,High
101,45,1,2,Medium
163,58,12,2,High
182,69,15,1,High
184,17,7,1,High
187,59,20,0,High
20,75,1,0,Low
40,54,11,2,Low
163,53,17,2,High
179,58,8,1,High
117,13,10,1,Medium
117,17,7,0,Medium
165,33,23,2,High
60,67,20,2,Low
111,22,4,1,Medium
97,61,13,2,Medium
175,25,9,1,High
66,47,13,2,Medium
119,25,13,2,Medium
164,47,21,1,High
149,64,16,0,High
69,42,16,0,Medium
153,29,19,2,High
158,22,10,2,High
100,37,8,1,Medium
29,67,20,1,Low
56,10,13,0,Low
189,30,2,1,High
20,24,18,0,Low
191,45,15,1,High
120,29,17,2,Medium
33,38,9,1,Low
157,19,7,1,High
74,14,6,2,Medium
117,25,8,2,Medium
63,16,1,1,Medium
197,42,12,2,High
40,25,20,1,Low
43,72,22,2,Low
126,37,0,0,High
23,56,12,0,Low
120,29,19,0,Medium
182,57,9,1,High
71,20,8,2,Medium
77,64,5,1,Medium
179,28,9,0,High
45,49,6,2,Low
122,68,12,2,High
137,12,15,1,High
131,17,11,1,High
79,49,5,1,Medium
147,33,1,2,High
148,53,13,2,High
73,29,16,2,Medium
184,76,15,2,High
46,53,9,1,Low
111,69,9,2,Medium
146,57,5,2,High
175,16,10,0,High
158,61,22,1,High
180,55,8,2,High
164,23,1,1,High
15,56,7,1,Low
123,19,4,1,High
11,68,12,1,Low
146,25,23,2,High
83,60,18,0,Medium
41,42,5,0,Low
126,73,11,0,High
122,14,10,2,High
122,23,13,0,High
138,62,12,2,High
194,29,10,1,High
130,27,10,1,High
188,57,13,1,High
181,71,8,2,High
52,40,22,0,Low
48,47,16,2,Low
80,32,6,1,Medium
59,60,17,1,Low
23,51,2,2,Low
35,34,12,1,Low
151,53,11,2,High
61,39,17,1,Medium
188,47,20,1,High
129,36,21,1,High
55,31,15,1,Low
66,68,9,1,Medium
82,75,8,2,Medium
195,58,1,2,High
51,29,10,0,Low
111,14,16,1,Medium
78,39,1,1,Medium
111,70,20,1,Medium
161,63,17,0,High
37,72,15,2,Low
105,38,23,0,Medium
130,28,17,1,High
173,25,14,2,High
189,63,8,1,High
24,50,10,0,Low
151,61,19,1,High
181,44,17,1,High
98,50,23,2,Medium
104,15,3,0,Medium
167,16,2,0,High
131,38,17,2,High
102,38,20,1,Medium
35,32,7,2,Low
51,59,19,1,Low
172,34,9,1,High
195,25,21,1,High
147,18,11,2,High
140,59,20,2,High
105,25,23,0,Medium
62,10,14,2,Medium
192,21,18,0,High
57,48,17,2,Low
75,72,21,1,Medium
30,73,10,0,Low
30,45,14,2,Low
183,28,10,2,High
43,33,18,1,Low
121,24,1,0,High
41,78,7,0,Low
47,64,14,0,Low
47,19,5,0,Low
117,65,14,2,Medium
66,25,11,0,Medium
173,67,19,2,High
178,50,0,2,High
14,26,17,0,Low
53,68,19,1,Low
164,25,10,0,High
179,56,4,2,High
126,52,22,1,High
175,48,2,2,High
151,25,5,2,High
104,27,6,0,Medium
45,46,5,1,Low
55,11,2,2,Low
35,22,21,2,Low
31,42,2,1,Low
65,38,8,0,Medium
68,75,16,2,Medium
132,34,22,1,High
60,53,4,0,Low
115,59,20,0,Medium
103,11,21,0,Medium
15,17,1,1,Low
146,32,6,2,High
189,50,4,0,High
114,68,18,0,Medium
152,36,9,2,High
40,46,18,1,Low
15,69,5,1,Low
135,57,22,2,High
25,57,17,2,Low
186,18,5,0,High
94,46,23,1,Medium
174,58,17,1,High
179,63,5,2,High
106,65,7,2,Medium
52,57,23,0,Low
19,35,15,2,Low
38,49,15,1,Low
195,77,4,1,High
21,74,14,1,Low
60,66,3,0,Low
58,20,6,1,Low
169,29,19,1,High
90,57,2,0,Medium
74,60,4,2,Medium
31,31,1,2,Low
120,70,20,1,Medium
179,56,0,1,High
195,15,22,1,High
196,34,4,1,High
126,25,7,2,High
59,55,18,1,Low
127,54,11,1,High
89,23,16,1,Medium
195,43,11,2,High
68,62,21,0,Medium
85,49,6,1,Medium
123,29,1,0,High
30,11,9,2,Low
46,24,21,1,Low
11,41,10,1,Low
165,10,0,0,High
114,77,2,2,Medium
27,17,14,0,Low
147,59,22,0,High
21,54,21,1,Low
64,69,18,2,Medium
49,50,23,2,Low
164,10,5,0,High
14,78,22,1,Low
69,29,4,2,Medium
117,62,18,1,Medium
102,21,7,0,Medium
146,51,2,2,High
181,68,8,1,High
137,59,14,1,High
40,51,23,0,Low
98,36,1,1,Medium
189,27,3,1,High
179,14,13,0,High
87,74,11,1,Medium
51,38,19,0,Low
156,16,8,2,High
103,39,23,2,Medium
71,15,13,1,Medium
64,33,20,0,Medium
166,28,1,1,High
185,35,2,1,High
129,19,3,0,High
24,74,17,0,Low
152,71,16,2,High
164,43,19,0,High
54,57,4,1,Low
90,31,14,1,Medium
17,20,18,0,Low
43,51,12,2,Low
103,55,3,0,Medium
153,49,8,2,High
31,35,5,2,Low
123,58,23,1,High
119,14,14,0,Medium
82,77,12,0,Medium
50,71,16,0,Low
42,40,8,0,Low
43,21,17,1,Low
123,52,4,2,High
21,21,13,2,Low
90,14,14,1,Medium
109,78,19,0,Medium
92,56,4,0,Medium
99,53,21,0,Medium
121,48,0,2,High
27,31,23,2,Low
157,63,8,0,High
66,60,21,1,Medium
122,26,11,0,High
126,52,5,2,High
192,13,5,0,High
166,23,22,0,High
197,65,6,2,High
161,12,1,1,High
131,62,4,2,High
44,76,19,1,Low
179,43,8,1,High
22,25,6,1,Low
187,68,12,0,High
144,11,4,0,High
103,26,9,2,Medium
177,39,21,0,High
13,15,6,2,Low
15,23,8,1,Low
177,26,10,2,High
33,14,5,1,Low
171,57,16,0,High
10,10,7,0,Low
118,11,4,0,Medium
149,41,23,0,High
120,22,1,0,Medium
23,77,3,2,Low
150,21,22,0,High
57,41,13,2,Low
88,38,13,1,Medium
191,69,6,1,High
43,36,12,2,Low
126,72,11,2,High
94,72,14,2,Medium
95,77,19,2,Medium
169,37,19,0,High
158,19,13,0,High
29,62,22,1,Low
156,16,22,2,High
150,43,12,0,High
100,29,8,2,Medium
29,64,14,2,Low
138,44,14,0,High
77,33,1,0,Medium
102,66,5,0,Medium
122,73,6,0,High
84,11,4,2,Medium
48,40,10,1,Low
161,76,6,1,High
126,10,8,1,High
35,44,14,0,Low
135,67,15,0,High
133,48,3,0,High
34,26,1,2,Low
95,47,4,0,Medium
199,53,22,0,High
175,27,8,1,High
124,40,5,2,High
65,17,9,0,Medium
29,44,19,2,Low
63,73,14,2,Medium
113,45,2,1,Medium
183,76,14,1,High
30,11,7,1,Low
183,17,5,2,High
58,25,12,1,Low
127,15,0,0,High
42,77,3,0,Low
19,61,3,2,Low
55,25,3,2,Low
93,16,23,0,Medium
145,66,4,0,High
79,78,12,1,Medium
37,21,0,2,Low
118,26,23,0,Medium
196,67,4,0,High
24,74,11,2,Low
14,49,13,1,Low
177,51,19,2,High
59,51,10,1,Low
178,23,12,2,High
18,26,2,0,Low
105,25,10,1,Medium
145,39,17,0,High
140,18,21,1,High
77,79,17,0,Medium
154,64,10,2,High
192,14,1,1,High
54,55,0,0,Low
95,34,6,1,Medium
41,49,15,2,Low
86,59,14,0,Medium
152,26,22,2,High
97,42,16,2,Medium
83,24,23,0,Medium
149,78,7,0,High
137,63,17,2,High
34,44,7,0,Low
24,69,17,0,Low
165,26,6,0,High
51,72,6,1,Low
110,78,19,1,Medium
69,20,0,2,Medium
43,48,4,0,Low
177,68,3,0,High
137,41,22,0,High
61,65,17,0,Medium
30,62,21,2,Low
159,77,2,2,High
121,68,0,1,High
92,36,5,0,Medium
188,27,9,0,High
21,39,4,0,Low
85,29,2,2,Medium
59,76,20,1,Low
138,15,5,2,High
138,78,1,1,High
154,40,5,0,High
134,14,6,1,High
34,66,12,0,Low
156,67,8,0,High
169,74,11,0,High
184,25,20,1,High
140,21,14,1,High
45,42,20,0,Low
165,64,8,0,High
51,56,4,0,Low
126,73,0,2,High
94,18,19,0,Medium
132,76,13,0,High
169,58,11,2,High
151,52,20,1,High
194,42,15,0,High
35,29,14,2,Low
144,74,12,0,High
146,33,11,2,High
65,72,1,2,Medium
199,54,3,1,High
104,20,15,1,Medium
164,30,7,0,High
177,47,0,0,High
40,22,4,1,Low
106,19,9,2,Medium
183,60,17,1,High
43,18,8,2,Low
192,51,13,2,High
158,21,2,0,High
55,52,3,0,Low
42,27,11,0,Low
99,45,5,0,Medium
35,33,5,1,Low
47,38,15,1,Low
102,26,8,1,Medium
55,16,18,0,Low
154,18,16,0,High
88,76,23,1,Medium
78,75,0,2,Medium
137,32,16,1,High
57,11,13,1,Low
75,41,8,1,Medium
54,43,8,1,Low
129,44,11,1,High
108,64,1,2,Medium
78,56,5,1,Medium
142,20,21,0,High
114,15,13,0,Medium
42,50,8,1,Low
93,30,0,2,Medium
29,75,20,0,Low
79,50,6,0,Medium
103,41,9,1,Medium
68,59,2,2,Medium
168,31,7,2,High
191,52,21,1,High
145,63,14,0,High
113,17,17,1,Medium
102,30,19,2,Medium
13,28,3,0,Low
175,27,5,2,High
80,52,11,1,Medium
153,53,21,2,High
60,61,13,2,Low
127,16,4,2,High
57,58,5,1,Low
108,28,17,0,Medium
101,48,4,0,Medium
60,74,3,2,Low
126,48,0,2,High
94,32,21,2,Medium
25,74,3,0,Low
120,70,14,1,Medium
29,39,10,0,Low
25,52,23,1,Low
28,74,19,2,Low
148,25,13,0,High
179,66,0,0,High
16,41,5,1,Low
151,35,0,0,High
192,56,11,0,High
146,45,10,1,High
93,49,9,1,Medium
63,76,10,1,Medium
94,79,17,0,Medium
40,11,2,2,Low
120,25,4,1,Medium
79,71,7,0,Medium
12,35,11,1,Low
40,46,2,1,Low
101,15,9,0,Medium
103,12,0,0,Medium
166,22,12,2,High
193,79,20,2,High
79,20,5,0,Medium
191,11,16,0,High
65,23,1,0,Medium
59,75,15,1,Low
72,58,12,0,Medium
72,25,11,2,Medium
82,25,1,1,Medium
92,76,12,2,Medium
106,45,14,2,Medium
44,19,12,0,Low
66,14,21,0,Medium
118,77,8,2,Medium
89,41,11,2,Medium
58,73,17,0,Low
17,50,9,1,Low
29,67,7,2,Low
131,69,14,1,High
38,79,22,1,Low
55,35,13,0,Low
134,23,3,0,High
20,69,4,0,Low
38,14,10,0,Low
121,68,6,1,High
128,39,11,1,High
146,52,3,1,High
113,71,21,2,Medium
48,65,16,1,Low
126,58,3,0,High
118,44,10,0,Medium
187,37,10,2,High
44,68,9,0,Low
188,30,19,0,High
95,38,18,1,Medium
34,49,21,1,Low
108,34,6,0,Medium
83,58,19,1,Medium
42,35,14,0,Low
139,28,0,2,High
139,39,10,0,High
150,21,0,0,High
64,45,1,1,Medium
45,73,3,2,Low
85,36,23,0,Medium
49,63,4,2,Low
56,20,1,1,Low
82,76,21,0,Medium
89,20,21,1,Medium
61,68,15,0,Medium
183,58,0,2,High
57,72,22,1,Low
57,16,10,1,Low
13,33,14,1,Low
89,52,10,2,Medium
55,52,22,0,Low
86,34,17,1,Medium
155,14,6,2,High
12,77,12,1,Low
66,46,9,0,Medium
57,32,7,0,Low
171,59,17,0,High
54,27,15,2,Low
195,17,22,0,High
